ticket_id,subject,body,language,category,priority,status,created_at,tenant_id
ML-21621,Scherm kapot,Ticket submitted in nl. Category: Hardware. Priority escalated by user.,nl,Hardware,Critical,Escalated,2024-01-28 11:50:17,tenant_acme
ML-21622,Toegang tot software nodig,Ticket submitted in nl. Category: Network. Priority escalated by user.,nl,Network,Medium,In Progress,2023-11-23 05:47:58,tenant_globex
ML-21623,Scherm kapot,Ticket submitted in nl. Category: Security. Priority escalated by user.,nl,Security,Critical,Resolved,2023-11-14 01:13:21,tenant_initech
ML-21624,Bildschirm defekt,Ticket submitted in de. Category: Database. Priority escalated by user.,de,Database,High,In Progress,2023-06-13 19:42:02,tenant_initech
ML-21625,Systeem down,Ticket submitted in nl. Category: Network. Priority escalated by user.,nl,Network,Critical,Closed,2023-03-24 18:45:37,tenant_globex
ML-21626,Wachtwoord resetten,Ticket submitted in nl. Category: Email. Priority escalated by user.,nl,Email,High,Closed,2024-01-29 02:08:57,tenant_acme
ML-21627,Écran cassé,Ticket submitted in fr. Category: Printing. Priority escalated by user.,fr,Printing,Medium,Closed,2023-06-28 00:15:53,tenant_globex
ML-21628,System down,Ticket submitted in en. Category: VPN. Priority escalated by user.,en,VPN,Medium,Closed,2023-12-27 13:48:20,tenant_acme
ML-21629,Bildschirm defekt,Ticket submitted in de. Category: Software. Priority escalated by user.,de,Software,Low,Escalated,2023-11-08 11:27:22,tenant_initech
ML-21630,Necesito acceso al software,Ticket submitted in es. Category: Software. Priority escalated by user.,es,Software,Low,Escalated,2024-04-09 17:23:12,tenant_acme
ML-21631,Impossible de se connecter,Ticket submitted in fr. Category: Software. Priority escalated by user.,fr,Software,Critical,Escalated,2023-03-18 07:24:34,tenant_initech
ML-21632,Need software access,Ticket submitted in en. Category: Hardware. Priority escalated by user.,en,Hardware,Medium,In Progress,2024-06-24 14:07:16,tenant_acme
ML-21633,Passwort zurücksetzen,Ticket submitted in de. Category: Cloud. Priority escalated by user.,de,Cloud,Medium,Open,2023-09-30 16:29:15,tenant_globex
ML-21634,Systeem down,Ticket submitted in nl. Category: VPN. Priority escalated by user.,nl,VPN,High,Escalated,2023-04-11 00:47:49,tenant_globex
ML-21635,Écran cassé,Ticket submitted in fr. Category: Network. Priority escalated by user.,fr,Network,Medium,Closed,2023-11-22 02:02:56,tenant_initech
ML-21636,Passwort zurücksetzen,Ticket submitted in de. Category: Printing. Priority escalated by user.,de,Printing,Critical,Closed,2023-06-11 20:40:50,tenant_initech
ML-21637,Systeem down,Ticket submitted in nl. Category: Cloud. Priority escalated by user.,nl,Cloud,Medium,Open,2024-04-26 16:17:37,tenant_globex
ML-21638,System ausgefallen,Ticket submitted in de. Category: Cloud. Priority escalated by user.,de,Cloud,High,Closed,2023-04-24 17:57:19,tenant_acme
ML-21639,Passwort zurücksetzen,Ticket submitted in de. Category: Security. Priority escalated by user.,de,Security,High,Open,2023-08-26 22:21:53,tenant_acme
ML-21640,Password reset,Ticket submitted in en. Category: Network. Priority escalated by user.,en,Network,Low,In Progress,2023-07-28 19:15:31,tenant_initech
ML-21641,Kann mich nicht anmelden,Ticket submitted in de. Category: Hardware. Priority escalated by user.,de,Hardware,Low,Resolved,2023-02-03 11:39:10,tenant_globex
ML-21642,Wachtwoord resetten,Ticket submitted in nl. Category: Database. Priority escalated by user.,nl,Database,Critical,Closed,2023-10-06 03:21:43,tenant_initech
ML-21643,Sistema caído,Ticket submitted in es. Category: Network. Priority escalated by user.,es,Network,High,Escalated,2024-03-11 07:36:37,tenant_initech
ML-21644,Système en panne,Ticket submitted in fr. Category: Software. Priority escalated by user.,fr,Software,High,Open,2023-04-30 23:14:36,tenant_initech
ML-21645,Besoin d'accès logiciel,Ticket submitted in fr. Category: Network. Priority escalated by user.,fr,Network,Critical,Resolved,2023-01-05 08:57:41,tenant_acme
ML-21646,Kan niet inloggen,Ticket submitted in nl. Category: Software. Priority escalated by user.,nl,Software,Critical,Closed,2023-08-21 02:16:27,tenant_initech
ML-21647,Kan niet inloggen,Ticket submitted in nl. Category: Security. Priority escalated by user.,nl,Security,Medium,Open,2023-12-03 17:51:01,tenant_acme
ML-21648,Need software access,Ticket submitted in en. Category: VPN. Priority escalated by user.,en,VPN,Medium,Closed,2023-07-05 10:11:29,tenant_globex
ML-21649,Bildschirm defekt,Ticket submitted in de. Category: Hardware. Priority escalated by user.,de,Hardware,Low,Escalated,2023-09-02 16:16:05,tenant_globex
ML-21650,Besoin d'accès logiciel,Ticket submitted in fr. Category: Security. Priority escalated by user.,fr,Security,Medium,Escalated,2024-02-11 22:27:51,tenant_globex
ML-21651,Besoin d'accès logiciel,Ticket submitted in fr. Category: Email. Priority escalated by user.,fr,Email,Medium,Resolved,2024-01-11 10:18:26,tenant_globex
ML-21652,Bildschirm defekt,Ticket submitted in de. Category: Security. Priority escalated by user.,de,Security,Critical,Escalated,2023-10-09 19:33:15,tenant_initech
ML-21653,Système en panne,Ticket submitted in fr. Category: Software. Priority escalated by user.,fr,Software,Critical,Closed,2024-02-21 10:54:22,tenant_globex
ML-21654,Software-Zugriff benötigt,Ticket submitted in de. Category: Software. Priority escalated by user.,de,Software,Medium,In Progress,2023-03-08 16:43:23,tenant_initech
ML-21655,Système en panne,Ticket submitted in fr. Category: Cloud. Priority escalated by user.,fr,Cloud,High,In Progress,2023-04-10 13:19:31,tenant_globex
ML-21656,Cannot login,Ticket submitted in en. Category: Access Management. Priority escalated by user.,en,Access Management,High,Closed,2023-09-20 10:14:46,tenant_acme
ML-21657,Password reset,Ticket submitted in en. Category: Software. Priority escalated by user.,en,Software,Medium,Closed,2023-05-21 11:52:16,tenant_globex
ML-21658,Scherm kapot,Ticket submitted in nl. Category: Access Management. Priority escalated by user.,nl,Access Management,Medium,Escalated,2023-10-21 14:03:24,tenant_globex
ML-21659,Software-Zugriff benötigt,Ticket submitted in de. Category: Access Management. Priority escalated by user.,de,Access Management,Medium,In Progress,2023-05-03 05:50:58,tenant_acme
ML-21660,Necesito acceso al software,Ticket submitted in es. Category: Email. Priority escalated by user.,es,Email,Critical,In Progress,2023-05-23 04:25:23,tenant_globex
ML-21661,Réinitialiser le mot de passe,Ticket submitted in fr. Category: Access Management. Priority escalated by user.,fr,Access Management,Medium,Closed,2023-01-22 07:10:32,tenant_globex
ML-21662,Necesito acceso al software,Ticket submitted in es. Category: Printing. Priority escalated by user.,es,Printing,Critical,In Progress,2023-09-08 10:03:57,tenant_globex
ML-21663,Necesito acceso al software,Ticket submitted in es. Category: Database. Priority escalated by user.,es,Database,Critical,Closed,2023-11-29 01:52:14,tenant_acme
ML-21664,Necesito acceso al software,Ticket submitted in es. Category: Cloud. Priority escalated by user.,es,Cloud,Low,Escalated,2023-05-17 07:50:51,tenant_initech
ML-21665,Sistema caído,Ticket submitted in es. Category: Database. Priority escalated by user.,es,Database,High,Open,2023-07-05 22:04:21,tenant_initech
ML-21666,Impossible de se connecter,Ticket submitted in fr. Category: Network. Priority escalated by user.,fr,Network,High,Resolved,2023-10-18 12:33:31,tenant_acme
ML-21667,Réinitialiser le mot de passe,Ticket submitted in fr. Category: Email. Priority escalated by user.,fr,Email,High,Resolved,2024-03-04 01:25:05,tenant_globex
ML-21668,Toegang tot software nodig,Ticket submitted in nl. Category: Network. Priority escalated by user.,nl,Network,Low,Escalated,2023-08-27 03:09:46,tenant_initech
ML-21669,Toegang tot software nodig,Ticket submitted in nl. Category: Printing. Priority escalated by user.,nl,Printing,High,In Progress,2023-02-23 02:37:10,tenant_initech
ML-21670,Passwort zurücksetzen,Ticket submitted in de. Category: Software. Priority escalated by user.,de,Software,Critical,Closed,2024-05-10 23:03:32,tenant_globex
ML-21671,Réinitialiser le mot de passe,Ticket submitted in fr. Category: VPN. Priority escalated by user.,fr,VPN,Medium,Escalated,2024-04-05 07:25:24,tenant_globex
ML-21672,Need software access,Ticket submitted in en. Category: Cloud. Priority escalated by user.,en,Cloud,Critical,Resolved,2024-01-14 03:15:19,tenant_initech
ML-21673,Screen broken,Ticket submitted in en. Category: Hardware. Priority escalated by user.,en,Hardware,Low,Resolved,2023-12-28 12:11:06,tenant_initech
ML-21674,Need software access,Ticket submitted in en. Category: Access Management. Priority escalated by user.,en,Access Management,Low,In Progress,2023-11-21 02:10:14,tenant_initech
ML-21675,Réinitialiser le mot de passe,Ticket submitted in fr. Category: Access Management. Priority escalated by user.,fr,Access Management,Medium,Closed,2024-04-27 10:22:59,tenant_globex
ML-21676,Wachtwoord resetten,Ticket submitted in nl. Category: Database. Priority escalated by user.,nl,Database,High,Resolved,2024-04-25 09:51:19,tenant_initech
ML-21677,Sistema caído,Ticket submitted in es. Category: Cloud. Priority escalated by user.,es,Cloud,Low,Escalated,2024-03-24 05:03:09,tenant_initech
ML-21678,Réinitialiser le mot de passe,Ticket submitted in fr. Category: Software. Priority escalated by user.,fr,Software,Medium,Open,2023-01-18 04:25:36,tenant_initech
ML-21679,Need software access,Ticket submitted in en. Category: Software. Priority escalated by user.,en,Software,Critical,Closed,2023-05-08 06:12:04,tenant_globex
ML-21680,System ausgefallen,Ticket submitted in de. Category: Access Management. Priority escalated by user.,de,Access Management,Low,Open,2023-02-15 17:04:39,tenant_initech
ML-21681,Kann mich nicht anmelden,Ticket submitted in de. Category: VPN. Priority escalated by user.,de,VPN,High,Open,2023-07-14 12:48:30,tenant_globex
ML-21682,Besoin d'accès logiciel,Ticket submitted in fr. Category: Network. Priority escalated by user.,fr,Network,High,Closed,2024-04-11 03:37:17,tenant_initech
ML-21683,Kann mich nicht anmelden,Ticket submitted in de. Category: Printing. Priority escalated by user.,de,Printing,Critical,Open,2024-01-15 00:49:17,tenant_acme
ML-21684,Necesito acceso al software,Ticket submitted in es. Category: Printing. Priority escalated by user.,es,Printing,Low,Resolved,2023-03-18 13:32:27,tenant_globex
ML-21685,Cannot login,Ticket submitted in en. Category: Email. Priority escalated by user.,en,Email,Critical,Open,2023-07-15 06:36:03,tenant_acme
ML-21686,Toegang tot software nodig,Ticket submitted in nl. Category: Cloud. Priority escalated by user.,nl,Cloud,Critical,In Progress,2024-01-08 07:24:46,tenant_acme
ML-21687,Necesito acceso al software,Ticket submitted in es. Category: Software. Priority escalated by user.,es,Software,Medium,Resolved,2024-06-14 06:13:48,tenant_globex
ML-21688,Kann mich nicht anmelden,Ticket submitted in de. Category: Printing. Priority escalated by user.,de,Printing,Critical,Escalated,2023-12-18 22:15:22,tenant_acme
ML-21689,Toegang tot software nodig,Ticket submitted in nl. Category: Printing. Priority escalated by user.,nl,Printing,High,Open,2024-06-13 10:11:18,tenant_globex
ML-21690,Scherm kapot,Ticket submitted in nl. Category: Hardware. Priority escalated by user.,nl,Hardware,High,Escalated,2023-07-07 22:16:16,tenant_initech
ML-21691,System down,Ticket submitted in en. Category: Email. Priority escalated by user.,en,Email,Critical,Resolved,2023-08-14 03:13:01,tenant_acme
ML-21692,Impossible de se connecter,Ticket submitted in fr. Category: Email. Priority escalated by user.,fr,Email,Medium,Closed,2024-03-01 17:15:05,tenant_globex
ML-21693,No puedo iniciar sesión,Ticket submitted in es. Category: VPN. Priority escalated by user.,es,VPN,High,Resolved,2023-06-14 04:42:33,tenant_initech
ML-21694,Screen broken,Ticket submitted in en. Category: Database. Priority escalated by user.,en,Database,Low,In Progress,2023-04-17 18:22:49,tenant_acme
ML-21695,Kann mich nicht anmelden,Ticket submitted in de. Category: Printing. Priority escalated by user.,de,Printing,Critical,In Progress,2023-04-01 21:49:38,tenant_initech
ML-21696,Redefinir senha,Ticket submitted in pt. Category: Database. Priority escalated by user.,pt,Database,Critical,In Progress,2024-01-16 15:13:36,tenant_globex
ML-21697,Software-Zugriff benötigt,Ticket submitted in de. Category: Hardware. Priority escalated by user.,de,Hardware,Critical,In Progress,2023-01-03 07:17:12,tenant_acme
ML-21698,Système en panne,Ticket submitted in fr. Category: Email. Priority escalated by user.,fr,Email,Low,Escalated,2023-05-21 21:05:03,tenant_initech
ML-21699,Pantalla rota,Ticket submitted in es. Category: Hardware. Priority escalated by user.,es,Hardware,Medium,In Progress,2024-04-12 16:35:16,tenant_globex
ML-21700,Necesito acceso al software,Ticket submitted in es. Category: Network. Priority escalated by user.,es,Network,Medium,Escalated,2023-12-12 04:15:26,tenant_acme
ML-21701,Systeem down,Ticket submitted in nl. Category: Security. Priority escalated by user.,nl,Security,Medium,In Progress,2024-01-12 09:48:47,tenant_globex
ML-21702,Restablecer contraseña,Ticket submitted in es. Category: Cloud. Priority escalated by user.,es,Cloud,Low,Open,2024-05-23 03:06:06,tenant_globex
ML-21703,Cannot login,Ticket submitted in en. Category: Security. Priority escalated by user.,en,Security,High,Resolved,2023-12-02 12:10:46,tenant_globex
ML-21704,No puedo iniciar sesión,Ticket submitted in es. Category: Cloud. Priority escalated by user.,es,Cloud,Low,In Progress,2023-04-12 07:04:52,tenant_acme
ML-21705,Preciso de acesso ao software,Ticket submitted in pt. Category: VPN. Priority escalated by user.,pt,VPN,Low,Open,2024-05-09 03:52:53,tenant_globex
ML-21706,Software-Zugriff benötigt,Ticket submitted in de. Category: Cloud. Priority escalated by user.,de,Cloud,Low,In Progress,2024-06-14 22:40:01,tenant_acme
ML-21707,Restablecer contraseña,Ticket submitted in es. Category: Network. Priority escalated by user.,es,Network,Critical,In Progress,2023-01-14 14:27:24,tenant_globex
ML-21708,Não consigo fazer login,Ticket submitted in pt. Category: Hardware. Priority escalated by user.,pt,Hardware,Low,Resolved,2023-04-12 17:12:09,tenant_globex
ML-21709,Réinitialiser le mot de passe,Ticket submitted in fr. Category: VPN. Priority escalated by user.,fr,VPN,Critical,Open,2023-01-18 14:34:20,tenant_acme
ML-21710,Necesito acceso al software,Ticket submitted in es. Category: Hardware. Priority escalated by user.,es,Hardware,Medium,Open,2024-05-30 21:48:23,tenant_initech
ML-21711,Screen broken,Ticket submitted in en. Category: Email. Priority escalated by user.,en,Email,Medium,Escalated,2023-09-06 00:42:43,tenant_globex
ML-21712,Screen broken,Ticket submitted in en. Category: VPN. Priority escalated by user.,en,VPN,Low,In Progress,2024-05-05 07:42:58,tenant_globex
ML-21713,Necesito acceso al software,Ticket submitted in es. Category: Printing. Priority escalated by user.,es,Printing,Critical,Escalated,2023-06-22 18:17:57,tenant_globex
ML-21714,System down,Ticket submitted in en. Category: Hardware. Priority escalated by user.,en,Hardware,Critical,Closed,2024-03-28 21:12:04,tenant_initech
ML-21715,Sistema fora do ar,Ticket submitted in pt. Category: Cloud. Priority escalated by user.,pt,Cloud,Critical,Resolved,2023-01-21 11:19:18,tenant_acme
ML-21716,Need software access,Ticket submitted in en. Category: Hardware. Priority escalated by user.,en,Hardware,Medium,Open,2023-03-15 10:26:27,tenant_initech
