ticket_id,created_at,category,priority,resolved,resolution_hours
TS-34358,2022-05-26 06:24:00,Hardware,Low,True,62
TS-34359,2022-05-26 07:12:00,Network,High,False,92
TS-34360,2022-05-26 08:00:00,Software,Medium,True,30
TS-34361,2022-05-26 08:48:00,Security,Low,True,68
TS-34362,2022-05-26 09:36:00,Email,Medium,False,75
TS-34363,2022-05-26 10:24:00,Network,Low,True,29
TS-34364,2022-05-26 11:12:00,Email,Medium,True,10
TS-34365,2022-05-26 12:00:00,Network,Low,True,81
TS-34366,2022-05-26 12:48:00,Network,Medium,True,52
TS-34367,2022-05-26 13:36:00,Network,Medium,True,23
TS-34368,2022-05-26 14:24:00,Software,Low,True,33
TS-34369,2022-05-26 15:12:00,Hardware,High,False,52
TS-34370,2022-05-26 16:00:00,Printing,Medium,True,23
TS-34371,2022-05-26 16:48:00,Access Management,Low,True,8
TS-34372,2022-05-26 17:36:00,Software,Critical,True,46
TS-34373,2022-05-26 18:24:00,Access Management,Low,False,69
TS-34374,2022-05-26 19:12:00,Security,Medium,True,22
TS-34375,2022-05-26 20:00:00,Network,Medium,True,53
TS-34376,2022-05-26 20:48:00,Printing,Medium,False,50
TS-34377,2022-05-26 21:36:00,VPN,Medium,True,39
TS-34378,2022-05-26 22:24:00,Security,Medium,True,62
TS-34379,2022-05-26 23:12:00,Email,Medium,True,12
TS-34380,2022-05-27 00:00:00,Access Management,Low,True,1
TS-34381,2022-05-27 00:48:00,Cloud,Medium,False,19
TS-34382,2022-05-27 01:36:00,Software,Medium,False,32
TS-34383,2022-05-27 02:24:00,Hardware,Critical,False,24
TS-34384,2022-05-27 03:12:00,Database,Medium,True,84
TS-34385,2022-05-27 04:00:00,Access Management,Critical,False,47
TS-34386,2022-05-27 04:48:00,Hardware,Low,True,65
TS-34387,2022-05-27 05:36:00,Access Management,Low,True,16
TS-34388,2022-05-27 06:24:00,VPN,High,True,23
TS-34389,2022-05-27 07:12:00,Printing,Medium,True,90
TS-34390,2022-05-27 08:00:00,Access Management,High,True,14
TS-34391,2022-05-27 08:48:00,Email,Medium,True,30
TS-34392,2022-05-27 09:36:00,Network,Medium,True,83
TS-34393,2022-05-27 10:24:00,Email,High,True,68
TS-34394,2022-05-27 11:12:00,Security,High,True,61
TS-34395,2022-05-27 12:00:00,Email,Low,True,16
TS-34396,2022-05-27 12:48:00,Access Management,Medium,False,71
TS-34397,2022-05-27 13:36:00,Database,Low,True,24
TS-34398,2022-05-27 14:24:00,Hardware,Medium,False,10
TS-34399,2022-05-27 15:12:00,Printing,High,False,70
TS-34400,2022-05-27 16:00:00,Cloud,Medium,True,44
TS-34401,2022-05-27 16:48:00,Cloud,Critical,False,6
TS-34402,2022-05-27 17:36:00,Network,Low,True,25
TS-34403,2022-05-27 18:24:00,Security,Low,True,6
TS-34404,2022-05-27 19:12:00,Software,Critical,True,41
TS-34405,2022-05-27 20:00:00,Security,Low,False,49
TS-34406,2022-05-27 20:48:00,Software,Medium,True,34
TS-34407,2022-05-27 21:36:00,Cloud,High,True,92
TS-34408,2022-05-27 22:24:00,Database,High,True,76
TS-34409,2022-05-27 23:12:00,Security,High,False,15
TS-34410,2022-05-28 00:00:00,Email,Medium,True,40
TS-34411,2022-05-28 00:48:00,Hardware,Critical,True,96
TS-34412,2022-05-28 01:36:00,Network,Low,False,20
TS-34413,2022-05-28 02:24:00,Security,Medium,True,10
TS-34414,2022-05-28 03:12:00,Software,Medium,True,67
TS-34415,2022-05-28 04:00:00,VPN,Low,True,3
TS-34416,2022-05-28 04:48:00,Email,Medium,True,49
TS-34417,2022-05-28 05:36:00,Cloud,High,False,34
TS-34418,2022-05-28 06:24:00,Printing,Low,False,55
TS-34419,2022-05-28 07:12:00,Hardware,Medium,True,66
TS-34420,2022-05-28 08:00:00,Security,Low,True,60
TS-34421,2022-05-28 08:48:00,Cloud,High,False,3
TS-34422,2022-05-28 09:36:00,Security,Low,True,79
TS-34423,2022-05-28 10:24:00,Database,Low,True,72
TS-34424,2022-05-28 11:12:00,Security,Medium,True,56
TS-34425,2022-05-28 12:00:00,Security,Medium,True,5
TS-34426,2022-05-28 12:48:00,Network,Medium,True,55
TS-34427,2022-05-28 13:36:00,Network,Medium,False,3
TS-34428,2022-05-28 14:24:00,Hardware,Low,False,45
TS-34429,2022-05-28 15:12:00,VPN,Low,True,60
TS-34430,2022-05-28 16:00:00,Network,Medium,True,12
TS-34431,2022-05-28 16:48:00,Hardware,Medium,True,88
TS-34432,2022-05-28 17:36:00,Software,Low,True,18
TS-34433,2022-05-28 18:24:00,Hardware,Medium,True,71
TS-34434,2022-05-28 19:12:00,Hardware,Medium,True,36
TS-34435,2022-05-28 20:00:00,Software,High,True,2
TS-34436,2022-05-28 20:48:00,Printing,High,True,64
TS-34437,2022-05-28 21:36:00,Database,Medium,True,51
TS-34438,2022-05-28 22:24:00,Hardware,Critical,False,13
TS-34439,2022-05-28 23:12:00,Security,Medium,True,40
TS-34440,2022-05-29 00:00:00,VPN,Critical,True,51
TS-34441,2022-05-29 00:48:00,Hardware,Medium,True,27
TS-34442,2022-05-29 01:36:00,Email,High,True,18
TS-34443,2022-05-29 02:24:00,Software,Low,False,40
TS-34444,2022-05-29 03:12:00,Security,Critical,False,78
TS-34445,2022-05-29 04:00:00,Database,High,True,1
TS-34446,2022-05-29 04:48:00,Printing,Medium,True,47
TS-34447,2022-05-29 05:36:00,Database,Low,True,84
TS-34448,2022-05-29 06:24:00,Software,Low,True,35
TS-34449,2022-05-29 07:12:00,Security,Low,False,2
TS-34450,2022-05-29 08:00:00,Network,Low,True,64
TS-34451,2022-05-29 08:48:00,Printing,Low,True,51
TS-34452,2022-05-29 09:36:00,Network,Medium,True,70
TS-34453,2022-05-29 10:24:00,Network,Medium,True,7
TS-34454,2022-05-29 11:12:00,Network,Low,False,13
TS-34455,2022-05-29 12:00:00,Cloud,High,True,43
TS-34456,2022-05-29 12:48:00,Hardware,Medium,True,7
TS-34457,2022-05-29 13:36:00,VPN,Medium,False,75
TS-34458,2022-05-29 14:24:00,VPN,High,True,7
TS-34459,2022-05-29 15:12:00,Network,Low,True,52
TS-34460,2022-05-29 16:00:00,Cloud,High,True,69
TS-34461,2022-05-29 16:48:00,Cloud,Low,True,4
TS-34462,2022-05-29 17:36:00,Email,Medium,False,77
TS-34463,2022-05-29 18:24:00,Network,High,False,34
TS-34464,2022-05-29 19:12:00,Network,Critical,True,78
TS-34465,2022-05-29 20:00:00,VPN,Medium,True,17
TS-34466,2022-05-29 20:48:00,Hardware,Medium,True,93
TS-34467,2022-05-29 21:36:00,Security,High,True,38
TS-34468,2022-05-29 22:24:00,Database,Low,False,85
TS-34469,2022-05-29 23:12:00,Cloud,Low,False,66
TS-34470,2022-05-30 00:00:00,Security,Low,True,52
TS-34471,2022-05-30 00:48:00,Access Management,Low,True,31
TS-34472,2022-05-30 01:36:00,Database,Medium,True,52
TS-34473,2022-05-30 02:24:00,Printing,High,True,21
TS-34474,2022-05-30 03:12:00,Printing,Low,False,54
TS-34475,2022-05-30 04:00:00,VPN,Low,True,53
TS-34476,2022-05-30 04:48:00,Hardware,High,False,6
TS-34477,2022-05-30 05:36:00,Access Management,Medium,True,82
TS-34478,2022-05-30 06:24:00,Security,Medium,False,86
TS-34479,2022-05-30 07:12:00,Hardware,Low,True,73
TS-34480,2022-05-30 08:00:00,Database,Low,True,29
TS-34481,2022-05-30 08:48:00,Software,Medium,True,73
TS-34482,2022-05-30 09:36:00,Database,Low,True,90
TS-34483,2022-05-30 10:24:00,Cloud,Medium,True,1
TS-34484,2022-05-30 11:12:00,Security,Medium,True,1
TS-34485,2022-05-30 12:00:00,Database,High,True,13
TS-34486,2022-05-30 12:48:00,Security,Medium,False,63
TS-34487,2022-05-30 13:36:00,Software,Critical,True,76
TS-34488,2022-05-30 14:24:00,Database,Medium,True,39
TS-34489,2022-05-30 15:12:00,Printing,Medium,True,63
TS-34490,2022-05-30 16:00:00,Cloud,High,True,66
TS-34491,2022-05-30 16:48:00,Security,Low,False,96
TS-34492,2022-05-30 17:36:00,Security,Critical,True,61
TS-34493,2022-05-30 18:24:00,Security,Medium,True,50
TS-34494,2022-05-30 19:12:00,Network,High,True,68
TS-34495,2022-05-30 20:00:00,Cloud,Medium,True,52
TS-34496,2022-05-30 20:48:00,VPN,Medium,True,60
TS-34497,2022-05-30 21:36:00,Access Management,High,False,80
TS-34498,2022-05-30 22:24:00,Cloud,Medium,True,18
TS-34499,2022-05-30 23:12:00,Cloud,Low,True,93
TS-34500,2022-05-31 00:00:00,VPN,Critical,True,27
TS-34501,2022-05-31 00:48:00,Hardware,Low,True,13
TS-34502,2022-05-31 01:36:00,Database,High,True,49
TS-34503,2022-05-31 02:24:00,Software,Medium,True,72
TS-34504,2022-05-31 03:12:00,Security,Medium,False,15
TS-34505,2022-05-31 04:00:00,Access Management,Low,True,72
TS-34506,2022-05-31 04:48:00,Access Management,Low,True,25
TS-34507,2022-05-31 05:36:00,Cloud,Medium,True,74
TS-34508,2022-05-31 06:24:00,Network,High,True,79
TS-34509,2022-05-31 07:12:00,VPN,Medium,True,86
TS-34510,2022-05-31 08:00:00,Cloud,Medium,True,35
TS-34511,2022-05-31 08:48:00,Software,Low,False,12
TS-34512,2022-05-31 09:36:00,Software,High,True,61
TS-34513,2022-05-31 10:24:00,Cloud,Medium,True,33
TS-34514,2022-05-31 11:12:00,Security,Low,True,40
TS-34515,2022-05-31 12:00:00,Email,Medium,True,93
TS-34516,2022-05-31 12:48:00,Network,Medium,True,26
TS-34517,2022-05-31 13:36:00,Email,Medium,True,78
TS-34518,2022-05-31 14:24:00,Network,High,False,38
TS-34519,2022-05-31 15:12:00,Database,Low,True,28
TS-34520,2022-05-31 16:00:00,Database,Low,True,82
TS-34521,2022-05-31 16:48:00,VPN,Medium,True,3
TS-34522,2022-05-31 17:36:00,Cloud,Critical,False,29
TS-34523,2022-05-31 18:24:00,VPN,Medium,False,8
TS-34524,2022-05-31 19:12:00,Access Management,Critical,True,12
TS-34525,2022-05-31 20:00:00,Printing,High,True,87
TS-34526,2022-05-31 20:48:00,Hardware,Low,False,75
TS-34527,2022-05-31 21:36:00,Software,Medium,True,72
TS-34528,2022-05-31 22:24:00,Hardware,Medium,True,50
TS-34529,2022-05-31 23:12:00,Access Management,Low,True,46
TS-34530,2022-06-01 00:00:00,Cloud,Medium,True,27
TS-34531,2022-06-01 00:48:00,Printing,Low,True,8
TS-34532,2022-06-01 01:36:00,Access Management,High,True,8
TS-34533,2022-06-01 02:24:00,Email,Low,True,11
TS-34534,2022-06-01 03:12:00,Printing,High,True,35
TS-34535,2022-06-01 04:00:00,Access Management,Medium,True,9
TS-34536,2022-06-01 04:48:00,Network,Medium,True,17
TS-34537,2022-06-01 05:36:00,VPN,Medium,False,61
TS-34538,2022-06-01 06:24:00,Hardware,Medium,True,68
TS-34539,2022-06-01 07:12:00,Email,Medium,True,80
TS-34540,2022-06-01 08:00:00,Printing,Medium,True,17
TS-34541,2022-06-01 08:48:00,Database,High,False,30
TS-34542,2022-06-01 09:36:00,VPN,Medium,True,28
TS-34543,2022-06-01 10:24:00,Security,High,True,13
TS-34544,2022-06-01 11:12:00,Database,Low,False,46
TS-34545,2022-06-01 12:00:00,Access Management,Low,True,95
TS-34546,2022-06-01 12:48:00,Access Management,High,False,77
TS-34547,2022-06-01 13:36:00,Database,Critical,True,75
TS-34548,2022-06-01 14:24:00,Security,Medium,False,44
TS-34549,2022-06-01 15:12:00,Email,Medium,False,33
TS-34550,2022-06-01 16:00:00,Software,Medium,True,34
TS-34551,2022-06-01 16:48:00,Database,High,False,71
TS-34552,2022-06-01 17:36:00,Software,Medium,True,17
TS-34553,2022-06-01 18:24:00,Database,Medium,False,7
TS-34554,2022-06-01 19:12:00,Database,Low,True,40
TS-34555,2022-06-01 20:00:00,Cloud,Medium,True,95
TS-34556,2022-06-01 20:48:00,Cloud,Medium,True,52
TS-34557,2022-06-01 21:36:00,Access Management,Critical,True,11
TS-34558,2022-06-01 22:24:00,Cloud,Medium,True,6
TS-34559,2022-06-01 23:12:00,Access Management,Low,True,56
TS-34560,2022-06-02 00:00:00,Cloud,Medium,True,9
TS-34561,2022-06-02 00:48:00,Security,Medium,False,69
TS-34562,2022-06-02 01:36:00,Database,Critical,True,74
TS-34563,2022-06-02 02:24:00,Printing,Medium,True,35
TS-34564,2022-06-02 03:12:00,Software,Low,True,43
TS-34565,2022-06-02 04:00:00,Access Management,High,False,17
TS-34566,2022-06-02 04:48:00,Hardware,Medium,True,4
TS-34567,2022-06-02 05:36:00,Software,Medium,True,94
TS-34568,2022-06-02 06:24:00,Network,Low,False,94
TS-34569,2022-06-02 07:12:00,Cloud,Critical,True,61
TS-34570,2022-06-02 08:00:00,Network,Low,False,38
TS-34571,2022-06-02 08:48:00,VPN,Low,True,77
TS-34572,2022-06-02 09:36:00,Printing,Low,True,82
TS-34573,2022-06-02 10:24:00,Email,Medium,True,22
TS-34574,2022-06-02 11:12:00,Security,Low,False,79
TS-34575,2022-06-02 12:00:00,Software,High,True,62
TS-34576,2022-06-02 12:48:00,Database,Medium,False,6
TS-34577,2022-06-02 13:36:00,Cloud,Medium,True,15
TS-34578,2022-06-02 14:24:00,Network,Medium,False,41
TS-34579,2022-06-02 15:12:00,Database,Critical,False,28
TS-34580,2022-06-02 16:00:00,Software,Low,False,26
TS-34581,2022-06-02 16:48:00,Cloud,High,True,49
TS-34582,2022-06-02 17:36:00,Security,Medium,False,34
TS-34583,2022-06-02 18:24:00,Cloud,Medium,False,56
TS-34584,2022-06-02 19:12:00,Software,High,True,47
TS-34585,2022-06-02 20:00:00,Network,Critical,False,37
TS-34586,2022-06-02 20:48:00,Software,Low,True,65
TS-34587,2022-06-02 21:36:00,Email,Medium,True,35
TS-34588,2022-06-02 22:24:00,Security,High,True,20
TS-34589,2022-06-02 23:12:00,Network,Medium,False,49
TS-34590,2022-06-03 00:00:00,Software,Low,True,65
TS-34591,2022-06-03 00:48:00,Hardware,Medium,True,3
TS-34592,2022-06-03 01:36:00,Printing,Medium,True,76
TS-34593,2022-06-03 02:24:00,Printing,Low,True,66
TS-34594,2022-06-03 03:12:00,Hardware,Medium,False,81
TS-34595,2022-06-03 04:00:00,Security,High,True,51
TS-34596,2022-06-03 04:48:00,Access Management,Medium,True,5
TS-34597,2022-06-03 05:36:00,Software,Medium,False,84
TS-34598,2022-06-03 06:24:00,Cloud,Low,True,42
TS-34599,2022-06-03 07:12:00,Security,Medium,True,84
TS-34600,2022-06-03 08:00:00,Security,Low,True,47
TS-34601,2022-06-03 08:48:00,VPN,Medium,True,69
TS-34602,2022-06-03 09:36:00,Email,Low,True,61
TS-34603,2022-06-03 10:24:00,Email,Medium,True,89
TS-34604,2022-06-03 11:12:00,Email,Low,True,73
TS-34605,2022-06-03 12:00:00,Printing,Critical,True,48
TS-34606,2022-06-03 12:48:00,Database,Low,True,65
TS-34607,2022-06-03 13:36:00,Printing,Medium,True,6
TS-34608,2022-06-03 14:24:00,Access Management,Low,True,41
TS-34609,2022-06-03 15:12:00,VPN,Medium,True,24
TS-34610,2022-06-03 16:00:00,Network,Medium,True,61
TS-34611,2022-06-03 16:48:00,VPN,Medium,True,64
TS-34612,2022-06-03 17:36:00,VPN,Low,False,2
TS-34613,2022-06-03 18:24:00,VPN,High,True,71
TS-34614,2022-06-03 19:12:00,VPN,Medium,False,41
TS-34615,2022-06-03 20:00:00,Cloud,High,True,40
TS-34616,2022-06-03 20:48:00,Network,Low,True,36
TS-34617,2022-06-03 21:36:00,Access Management,Medium,True,10
TS-34618,2022-06-03 22:24:00,Cloud,Critical,True,13
TS-34619,2022-06-03 23:12:00,Access Management,High,True,73
TS-34620,2022-06-04 00:00:00,Software,High,True,96
TS-34621,2022-06-04 00:48:00,VPN,Low,True,73
TS-34622,2022-06-04 01:36:00,Security,Medium,True,18
TS-34623,2022-06-04 02:24:00,Email,Medium,True,80
TS-34624,2022-06-04 03:12:00,Access Management,Low,True,55
TS-34625,2022-06-04 04:00:00,Hardware,High,False,52
TS-34626,2022-06-04 04:48:00,Database,Medium,True,67
TS-34627,2022-06-04 05:36:00,VPN,Medium,True,14
TS-34628,2022-06-04 06:24:00,Cloud,Low,True,79
TS-34629,2022-06-04 07:12:00,VPN,Critical,True,60
TS-34630,2022-06-04 08:00:00,Access Management,High,True,26
TS-34631,2022-06-04 08:48:00,Hardware,Low,True,21
TS-34632,2022-06-04 09:36:00,Printing,High,True,3
TS-34633,2022-06-04 10:24:00,Cloud,Low,True,59
TS-34634,2022-06-04 11:12:00,Security,Medium,False,66
TS-34635,2022-06-04 12:00:00,Cloud,Medium,True,43
TS-34636,2022-06-04 12:48:00,Network,Low,True,27
TS-34637,2022-06-04 13:36:00,Cloud,Low,True,66
TS-34638,2022-06-04 14:24:00,Access Management,High,True,9
TS-34639,2022-06-04 15:12:00,Email,Medium,True,22
TS-34640,2022-06-04 16:00:00,Cloud,Low,True,63
TS-34641,2022-06-04 16:48:00,Printing,High,True,72
TS-34642,2022-06-04 17:36:00,Software,Low,True,81
TS-34643,2022-06-04 18:24:00,Printing,Low,True,18
TS-34644,2022-06-04 19:12:00,VPN,High,True,54
TS-34645,2022-06-04 20:00:00,VPN,Low,True,43
TS-34646,2022-06-04 20:48:00,Cloud,Medium,False,95
TS-34647,2022-06-04 21:36:00,Access Management,Low,True,11
TS-34648,2022-06-04 22:24:00,Security,Medium,False,57
TS-34649,2022-06-04 23:12:00,Printing,Critical,True,36
TS-34650,2022-06-05 00:00:00,Security,Medium,True,36
TS-34651,2022-06-05 00:48:00,Hardware,Low,True,32
TS-34652,2022-06-05 01:36:00,Network,High,True,24
TS-34653,2022-06-05 02:24:00,Hardware,Medium,True,57
TS-34654,2022-06-05 03:12:00,Email,Low,True,11
TS-34655,2022-06-05 04:00:00,VPN,Low,True,77
TS-34656,2022-06-05 04:48:00,Security,High,True,30
TS-34657,2022-06-05 05:36:00,Email,Low,False,67
TS-34658,2022-06-05 06:24:00,VPN,Critical,False,68
TS-34659,2022-06-05 07:12:00,Network,Medium,True,95
TS-34660,2022-06-05 08:00:00,VPN,High,True,86
TS-34661,2022-06-05 08:48:00,Printing,Medium,False,90
TS-34662,2022-06-05 09:36:00,Network,Critical,True,75
TS-34663,2022-06-05 10:24:00,Hardware,Medium,True,3
TS-34664,2022-06-05 11:12:00,Database,High,False,4
TS-34665,2022-06-05 12:00:00,Cloud,Medium,True,37
TS-34666,2022-06-05 12:48:00,Network,Critical,True,63
TS-34667,2022-06-05 13:36:00,Access Management,Critical,True,25
TS-34668,2022-06-05 14:24:00,Security,High,False,21
TS-34669,2022-06-05 15:12:00,Access Management,Low,False,22
TS-34670,2022-06-05 16:00:00,VPN,Medium,True,23
TS-34671,2022-06-05 16:48:00,Email,Medium,False,26
TS-34672,2022-06-05 17:36:00,Email,Low,True,3
TS-34673,2022-06-05 18:24:00,Email,Medium,True,79
TS-34674,2022-06-05 19:12:00,Printing,Medium,False,52
TS-34675,2022-06-05 20:00:00,Security,Medium,True,13
TS-34676,2022-06-05 20:48:00,Security,Medium,False,78
TS-34677,2022-06-05 21:36:00,Printing,Low,True,3
TS-34678,2022-06-05 22:24:00,Database,Low,True,86
TS-34679,2022-06-05 23:12:00,Network,High,True,43
TS-34680,2022-06-06 00:00:00,VPN,Low,False,31
TS-34681,2022-06-06 00:48:00,Software,Low,True,76
TS-34682,2022-06-06 01:36:00,Hardware,Medium,True,17
TS-34683,2022-06-06 02:24:00,Database,Medium,True,93
TS-34684,2022-06-06 03:12:00,Network,High,False,39
TS-34685,2022-06-06 04:00:00,Email,High,True,40
TS-34686,2022-06-06 04:48:00,VPN,High,True,85
TS-34687,2022-06-06 05:36:00,Access Management,Low,False,38
TS-34688,2022-06-06 06:24:00,Security,Low,True,63
TS-34689,2022-06-06 07:12:00,Hardware,Low,True,38
TS-34690,2022-06-06 08:00:00,Email,Low,True,16
TS-34691,2022-06-06 08:48:00,Software,Critical,False,60
TS-34692,2022-06-06 09:36:00,Access Management,High,True,55
TS-34693,2022-06-06 10:24:00,Email,Low,False,66
TS-34694,2022-06-06 11:12:00,Security,Low,False,89
TS-34695,2022-06-06 12:00:00,Cloud,High,True,52
TS-34696,2022-06-06 12:48:00,Cloud,High,True,83
TS-34697,2022-06-06 13:36:00,Email,High,True,87
TS-34698,2022-06-06 14:24:00,Cloud,Low,True,86
TS-34699,2022-06-06 15:12:00,Access Management,High,True,95
TS-34700,2022-06-06 16:00:00,Printing,Low,False,78
TS-34701,2022-06-06 16:48:00,Printing,Medium,True,93
TS-34702,2022-06-06 17:36:00,VPN,Low,False,55
TS-34703,2022-06-06 18:24:00,Email,High,True,77
TS-34704,2022-06-06 19:12:00,Email,Critical,True,38
TS-34705,2022-06-06 20:00:00,Access Management,Medium,True,90
TS-34706,2022-06-06 20:48:00,Email,Medium,True,39
TS-34707,2022-06-06 21:36:00,Cloud,Medium,True,93
TS-34708,2022-06-06 22:24:00,VPN,Medium,True,68
TS-34709,2022-06-06 23:12:00,Cloud,Low,False,11
TS-34710,2022-06-07 00:00:00,Printing,Medium,True,11
TS-34711,2022-06-07 00:48:00,Security,Medium,True,44
TS-34712,2022-06-07 01:36:00,Cloud,Medium,True,47
TS-34713,2022-06-07 02:24:00,Hardware,Low,True,63
TS-34714,2022-06-07 03:12:00,Security,Medium,True,23
TS-34715,2022-06-07 04:00:00,Email,High,True,10
TS-34716,2022-06-07 04:48:00,VPN,High,True,32
TS-34717,2022-06-07 05:36:00,Network,Critical,False,23
TS-34718,2022-06-07 06:24:00,Cloud,Medium,True,32
TS-34719,2022-06-07 07:12:00,Email,High,True,76
TS-34720,2022-06-07 08:00:00,Database,Low,True,94
TS-34721,2022-06-07 08:48:00,Network,Medium,False,26
TS-34722,2022-06-07 09:36:00,Database,Medium,True,40
TS-34723,2022-06-07 10:24:00,Printing,Low,True,5
TS-34724,2022-06-07 11:12:00,VPN,Medium,False,29
TS-34725,2022-06-07 12:00:00,Email,Medium,True,73
TS-34726,2022-06-07 12:48:00,Database,High,True,9
TS-34727,2022-06-07 13:36:00,Access Management,Low,True,33
TS-34728,2022-06-07 14:24:00,VPN,Medium,True,41
TS-34729,2022-06-07 15:12:00,Printing,Medium,True,58
TS-34730,2022-06-07 16:00:00,Printing,Low,False,95
TS-34731,2022-06-07 16:48:00,Email,High,True,87
TS-34732,2022-06-07 17:36:00,Email,Medium,True,21
TS-34733,2022-06-07 18:24:00,Security,Medium,True,45
TS-34734,2022-06-07 19:12:00,Access Management,Medium,True,89
TS-34735,2022-06-07 20:00:00,Security,Medium,True,24
TS-34736,2022-06-07 20:48:00,Cloud,Low,True,41
TS-34737,2022-06-07 21:36:00,Security,Medium,False,87
TS-34738,2022-06-07 22:24:00,Network,High,True,4
TS-34739,2022-06-07 23:12:00,VPN,Medium,True,24
TS-34740,2022-06-08 00:00:00,VPN,Low,True,46
TS-34741,2022-06-08 00:48:00,Email,Medium,True,52
TS-34742,2022-06-08 01:36:00,Printing,Low,True,26
TS-34743,2022-06-08 02:24:00,Hardware,High,True,68
TS-34744,2022-06-08 03:12:00,Security,Critical,True,63
TS-34745,2022-06-08 04:00:00,Database,Critical,True,46
TS-34746,2022-06-08 04:48:00,Security,Medium,True,56
TS-34747,2022-06-08 05:36:00,Database,High,True,27
TS-34748,2022-06-08 06:24:00,Hardware,Critical,False,34
TS-34749,2022-06-08 07:12:00,Cloud,Medium,False,83
TS-34750,2022-06-08 08:00:00,Hardware,Low,True,74
TS-34751,2022-06-08 08:48:00,Hardware,Low,True,91
TS-34752,2022-06-08 09:36:00,Cloud,Low,True,69
TS-34753,2022-06-08 10:24:00,Printing,Low,False,84
TS-34754,2022-06-08 11:12:00,Hardware,Low,True,73
TS-34755,2022-06-08 12:00:00,Access Management,Low,True,79
TS-34756,2022-06-08 12:48:00,Database,High,False,21
TS-34757,2022-06-08 13:36:00,Hardware,High,True,15
TS-34758,2022-06-08 14:24:00,Printing,Medium,True,76
TS-34759,2022-06-08 15:12:00,Hardware,Low,True,28
TS-34760,2022-06-08 16:00:00,Hardware,High,True,76
TS-34761,2022-06-08 16:48:00,Access Management,High,True,23
TS-34762,2022-06-08 17:36:00,Cloud,Medium,True,78
