ticket_id,text_clean,text_length,word_count,hour_of_day,day_of_week,is_weekend,is_business_hours,category,category_encoded,source_dataset
ML-20757,bildschirm defekt bildschirm defekt ticket submitted de category printing priority escalated,108,11,6,2,0,0,Printing,6,multilang
ML-20758,syst me en panne syst me en panne ticket submitted fr category cloud priority escalated,103,15,17,0,0,1,Cloud,1,multilang
ML-20759,need software access need software access ticket submitted en category access management priority escalated,123,14,5,1,0,0,Access Management,0,multilang
ML-20760,toegang tot software nodig toegang tot software nodig ticket submitted nl category access management priority escalated,135,16,2,6,1,0,Access Management,0,multilang
ML-20761,need software access need software access ticket submitted en category printing priority escalated,114,13,23,2,0,0,Printing,6,multilang
ML-20762,besoin acc logiciel besoin acc logiciel ticket submitted fr category printing priority escalated,120,13,10,5,1,1,Printing,6,multilang
ML-20763,necesito acceso al software necesito acceso al software ticket submitted es category network priority escalated,127,15,3,1,0,0,Network,5,multilang
ML-20764,syst me en panne syst me en panne ticket submitted fr category printing priority escalated,106,15,22,3,0,0,Printing,6,multilang
ML-20765,sistema ca sistema ca ticket submitted es category email priority escalated,97,11,0,6,1,0,Email,3,multilang
ML-20766,wachtwoord resetten wachtwoord resetten ticket submitted nl category printing priority escalated,112,11,11,0,0,1,Printing,6,multilang
ML-20767,necesito acceso al software necesito acceso al software ticket submitted es category email priority escalated,125,15,10,2,0,1,Email,3,multilang
ML-20768,restablecer contrase restablecer contrase ticket submitted es category vpn priority escalated,113,11,6,1,0,0,VPN,9,multilang
ML-20769,cran cass cran cass ticket submitted fr category email priority escalated,93,11,23,6,1,0,Email,3,multilang
ML-20770,system down system down ticket submitted en category database priority escalated,96,11,3,3,0,0,Database,2,multilang
ML-20771,systeem down systeem down ticket submitted nl category printing priority escalated,98,11,9,2,0,1,Printing,6,multilang
ML-20772,cran cass cran cass ticket submitted fr category access management priority escalated,105,12,14,5,1,1,Access Management,0,multilang
ML-20773,cran cass cran cass ticket submitted fr category software priority escalated,96,11,1,4,0,0,Software,8,multilang
ML-20774,pantalla rota pantalla rota ticket submitted es category cloud priority escalated,97,11,21,1,0,0,Cloud,1,multilang
ML-20775,need software access need software access ticket submitted en category security priority escalated,114,13,18,1,0,1,Security,7,multilang
ML-20776,pantalla rota pantalla rota ticket submitted es category hardware priority escalated,100,11,1,0,0,0,Hardware,4,multilang
ML-20777,scherm kapot scherm kapot ticket submitted nl category email priority escalated,95,11,20,4,0,0,Email,3,multilang
ML-20778,password reset password reset ticket submitted en category network priority escalated,101,11,7,5,1,0,Network,5,multilang
ML-20779,besoin acc logiciel besoin acc logiciel ticket submitted fr category vpn priority escalated,115,13,0,2,0,0,VPN,9,multilang
ML-20780,system ausgefallen system ausgefallen ticket submitted de category cloud priority escalated,107,11,0,0,0,0,Cloud,1,multilang
ML-20781,system ausgefallen system ausgefallen ticket submitted de category cloud priority escalated,107,11,15,5,1,1,Cloud,1,multilang
ML-20782,wachtwoord resetten wachtwoord resetten ticket submitted nl category network priority escalated,111,11,21,2,0,0,Network,5,multilang
ML-20783,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category database priority escalated,132,17,23,6,1,0,Database,2,multilang
ML-20784,cannot login cannot login ticket submitted en category access management priority escalated,107,12,21,0,0,0,Access Management,0,multilang
ML-20785,tela quebrada tela quebrada ticket submitted pt category email priority escalated,97,11,17,6,1,1,Email,3,multilang
ML-20786,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category access management priority escalated,141,18,21,5,1,0,Access Management,0,multilang
ML-20787,need software access need software access ticket submitted en category network priority escalated,113,13,4,4,0,0,Network,5,multilang
ML-20788,cran cass cran cass ticket submitted fr category software priority escalated,96,11,16,3,0,1,Software,8,multilang
ML-20789,besoin acc logiciel besoin acc logiciel ticket submitted fr category cloud priority escalated,117,13,17,5,1,1,Cloud,1,multilang
ML-20790,toegang tot software nodig toegang tot software nodig ticket submitted nl category printing priority escalated,126,15,0,1,0,0,Printing,6,multilang
ML-20791,sistema fora ar sistema fora ar ticket submitted pt category email priority escalated,107,13,16,6,1,1,Email,3,multilang
ML-20792,wachtwoord resetten wachtwoord resetten ticket submitted nl category printing priority escalated,112,11,3,6,1,0,Printing,6,multilang
ML-20793,bildschirm defekt bildschirm defekt ticket submitted de category network priority escalated,107,11,15,1,0,1,Network,5,multilang
ML-20794,kann mich nicht anmelden kann mich nicht anmelden ticket submitted de category security priority escalated,122,15,12,1,0,1,Security,7,multilang
ML-20795,screen broken screen broken ticket submitted en category printing priority escalated,100,11,21,4,0,0,Printing,6,multilang
ML-20796,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category vpn priority escalated,127,17,20,5,1,0,VPN,9,multilang
ML-20797,passwort zur cksetzen passwort zur cksetzen ticket submitted de category hardware priority escalated,116,13,18,3,0,1,Hardware,4,multilang
ML-20798,passwort zur cksetzen passwort zur cksetzen ticket submitted de category email priority escalated,113,13,3,5,1,0,Email,3,multilang
ML-20799,cran cass cran cass ticket submitted fr category access management priority escalated,105,12,10,4,0,1,Access Management,0,multilang
ML-20800,wachtwoord resetten wachtwoord resetten ticket submitted nl category printing priority escalated,112,11,5,2,0,0,Printing,6,multilang
ML-20801,kan niet inloggen kan niet inloggen ticket submitted nl category software priority escalated,108,13,8,0,0,1,Software,8,multilang
ML-20802,software zugriff ben tigt software zugriff ben tigt ticket submitted de category access management priority escalated,133,16,6,4,0,0,Access Management,0,multilang
ML-20803,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category email priority escalated,129,17,10,1,0,1,Email,3,multilang
ML-20804,tela quebrada tela quebrada ticket submitted pt category vpn priority escalated,95,11,16,5,1,1,VPN,9,multilang
ML-20805,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category cloud priority escalated,129,17,5,5,1,0,Cloud,1,multilang
ML-20806,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category hardware priority escalated,132,17,16,6,1,1,Hardware,4,multilang
ML-20807,software zugriff ben tigt software zugriff ben tigt ticket submitted de category software priority escalated,124,15,11,0,0,1,Software,8,multilang
ML-20808,impossible de se connecter impossible de se connecter ticket submitted fr category network priority escalated,125,15,2,3,0,0,Network,5,multilang
ML-20809,necesito acceso al software necesito acceso al software ticket submitted es category security priority escalated,128,15,16,0,0,1,Security,7,multilang
ML-20810,password reset password reset ticket submitted en category access management priority escalated,111,12,17,1,0,1,Access Management,0,multilang
ML-20811,kann mich nicht anmelden kann mich nicht anmelden ticket submitted de category cloud priority escalated,119,15,2,2,0,0,Cloud,1,multilang
ML-20812,kan niet inloggen kan niet inloggen ticket submitted nl category email priority escalated,105,13,10,6,1,1,Email,3,multilang
ML-20813,password reset password reset ticket submitted en category database priority escalated,102,11,6,4,0,0,Database,2,multilang
ML-20814,kan niet inloggen kan niet inloggen ticket submitted nl category printing priority escalated,108,13,11,0,0,1,Printing,6,multilang
ML-20815,toegang tot software nodig toegang tot software nodig ticket submitted nl category security priority escalated,126,15,1,3,0,0,Security,7,multilang
ML-20816,software zugriff ben tigt software zugriff ben tigt ticket submitted de category email priority escalated,121,15,23,1,0,0,Email,3,multilang
ML-20817,passwort zur cksetzen passwort zur cksetzen ticket submitted de category email priority escalated,113,13,10,3,0,1,Email,3,multilang
ML-20818,cannot login cannot login ticket submitted en category network priority escalated,97,11,2,3,0,0,Network,5,multilang
ML-20819,cran cass cran cass ticket submitted fr category printing priority escalated,96,11,20,4,0,0,Printing,6,multilang
ML-20820,pantalla rota pantalla rota ticket submitted es category software priority escalated,100,11,21,5,1,0,Software,8,multilang
ML-20821,tela quebrada tela quebrada ticket submitted pt category cloud priority escalated,97,11,11,6,1,1,Cloud,1,multilang
ML-20822,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category hardware priority escalated,132,17,20,1,0,0,Hardware,4,multilang
ML-20823,system ausgefallen system ausgefallen ticket submitted de category access management priority escalated,119,12,21,2,0,0,Access Management,0,multilang
ML-20824,redefinir senha redefinir senha ticket submitted pt category database priority escalated,104,11,11,0,0,1,Database,2,multilang
ML-20825,scherm kapot scherm kapot ticket submitted nl category access management priority escalated,107,12,1,5,1,0,Access Management,0,multilang
ML-20826,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category vpn priority escalated,127,17,15,5,1,1,VPN,9,multilang
ML-20827,bildschirm defekt bildschirm defekt ticket submitted de category email priority escalated,105,11,0,3,0,0,Email,3,multilang
ML-20828,cannot login cannot login ticket submitted en category network priority escalated,97,11,5,4,0,0,Network,5,multilang
ML-20829,besoin acc logiciel besoin acc logiciel ticket submitted fr category hardware priority escalated,120,13,23,2,0,0,Hardware,4,multilang
ML-20830,screen broken screen broken ticket submitted en category vpn priority escalated,95,11,17,3,0,1,VPN,9,multilang
ML-20831,system down system down ticket submitted en category email priority escalated,93,11,1,0,0,0,Email,3,multilang
ML-20832,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category access management priority escalated,141,18,19,4,0,0,Access Management,0,multilang
ML-20833,system ausgefallen system ausgefallen ticket submitted de category email priority escalated,107,11,23,0,0,0,Email,3,multilang
ML-20834,kann mich nicht anmelden kann mich nicht anmelden ticket submitted de category software priority escalated,122,15,4,0,0,0,Software,8,multilang
ML-20835,sistema fora ar sistema fora ar ticket submitted pt category database priority escalated,110,13,2,1,0,0,Database,2,multilang
ML-20836,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category network priority escalated,119,15,0,6,1,0,Network,5,multilang
ML-20837,passwort zur cksetzen passwort zur cksetzen ticket submitted de category access management priority escalated,125,14,18,5,1,1,Access Management,0,multilang
ML-20838,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category printing priority escalated,132,17,5,0,0,0,Printing,6,multilang
ML-20839,restablecer contrase restablecer contrase ticket submitted es category vpn priority escalated,113,11,11,3,0,1,VPN,9,multilang
