ticket_id,text_clean,language,category,category_encoded
ML-21884,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category vpn priority escalated,pt,VPN,9
ML-21885,software zugriff ben tigt software zugriff ben tigt ticket submitted de category email priority escalated,de,Email,3
ML-21886,restablecer contrase restablecer contrase ticket submitted es category printing priority escalated,es,Printing,6
ML-21888,kan niet inloggen kan niet inloggen ticket submitted nl category access management priority escalated,nl,Access Management,0
ML-21890,sistema ca sistema ca ticket submitted es category network priority escalated,es,Network,5
ML-21891,system ausgefallen system ausgefallen ticket submitted de category printing priority escalated,de,Printing,6
ML-21892,scherm kapot scherm kapot ticket submitted nl category database priority escalated,nl,Database,2
ML-21893,scherm kapot scherm kapot ticket submitted nl category network priority escalated,nl,Network,5
ML-21895,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category printing priority escalated,es,Printing,6
ML-21897,pantalla rota pantalla rota ticket submitted es category security priority escalated,es,Security,7
ML-21900,software zugriff ben tigt software zugriff ben tigt ticket submitted de category vpn priority escalated,de,VPN,9
ML-21904,sistema ca sistema ca ticket submitted es category printing priority escalated,es,Printing,6
ML-21905,system ausgefallen system ausgefallen ticket submitted de category vpn priority escalated,de,VPN,9
ML-21906,restablecer contrase restablecer contrase ticket submitted es category vpn priority escalated,es,VPN,9
ML-21907,besoin acc logiciel besoin acc logiciel ticket submitted fr category email priority escalated,fr,Email,3
ML-21908,necesito acceso al software necesito acceso al software ticket submitted es category cloud priority escalated,es,Cloud,1
ML-21909,wachtwoord resetten wachtwoord resetten ticket submitted nl category cloud priority escalated,nl,Cloud,1
ML-21910,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category vpn priority escalated,pt,VPN,9
ML-21912,redefinir senha redefinir senha ticket submitted pt category hardware priority escalated,pt,Hardware,4
ML-21913,impossible de se connecter impossible de se connecter ticket submitted fr category network priority escalated,fr,Network,5
ML-21914,passwort zur cksetzen passwort zur cksetzen ticket submitted de category access management priority escalated,de,Access Management,0
ML-21915,scherm kapot scherm kapot ticket submitted nl category vpn priority escalated,nl,VPN,9
ML-21916,passwort zur cksetzen passwort zur cksetzen ticket submitted de category email priority escalated,de,Email,3
ML-21917,bildschirm defekt bildschirm defekt ticket submitted de category vpn priority escalated,de,VPN,9
ML-21918,bildschirm defekt bildschirm defekt ticket submitted de category software priority escalated,de,Software,8
ML-21919,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category access management priority escalated,fr,Access Management,0
ML-21920,scherm kapot scherm kapot ticket submitted nl category access management priority escalated,nl,Access Management,0
ML-21921,syst me en panne syst me en panne ticket submitted fr category network priority escalated,fr,Network,5
ML-21922,sistema ca sistema ca ticket submitted es category software priority escalated,es,Software,8
ML-21923,cran cass cran cass ticket submitted fr category cloud priority escalated,fr,Cloud,1
ML-21924,tela quebrada tela quebrada ticket submitted pt category network priority escalated,pt,Network,5
ML-21925,syst me en panne syst me en panne ticket submitted fr category access management priority escalated,fr,Access Management,0
ML-21927,scherm kapot scherm kapot ticket submitted nl category email priority escalated,nl,Email,3
ML-21929,besoin acc logiciel besoin acc logiciel ticket submitted fr category hardware priority escalated,fr,Hardware,4
ML-21930,necesito acceso al software necesito acceso al software ticket submitted es category cloud priority escalated,es,Cloud,1
ML-21931,tela quebrada tela quebrada ticket submitted pt category vpn priority escalated,pt,VPN,9
ML-21932,systeem down systeem down ticket submitted nl category email priority escalated,nl,Email,3
ML-21933,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category software priority escalated,pt,Software,8
ML-21934,restablecer contrase restablecer contrase ticket submitted es category email priority escalated,es,Email,3
ML-21935,consigo fazer login consigo fazer login ticket submitted pt category email priority escalated,pt,Email,3
ML-21936,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category printing priority escalated,es,Printing,6
ML-21937,software zugriff ben tigt software zugriff ben tigt ticket submitted de category email priority escalated,de,Email,3
ML-21938,bildschirm defekt bildschirm defekt ticket submitted de category software priority escalated,de,Software,8
ML-21939,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category cloud priority escalated,fr,Cloud,1
ML-21940,kann mich nicht anmelden kann mich nicht anmelden ticket submitted de category software priority escalated,de,Software,8
ML-21941,toegang tot software nodig toegang tot software nodig ticket submitted nl category printing priority escalated,nl,Printing,6
ML-21942,bildschirm defekt bildschirm defekt ticket submitted de category vpn priority escalated,de,VPN,9
ML-21943,software zugriff ben tigt software zugriff ben tigt ticket submitted de category software priority escalated,de,Software,8
ML-21946,sistema fora ar sistema fora ar ticket submitted pt category access management priority escalated,pt,Access Management,0
ML-21947,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category software priority escalated,es,Software,8
ML-21948,consigo fazer login consigo fazer login ticket submitted pt category vpn priority escalated,pt,VPN,9
ML-21950,passwort zur cksetzen passwort zur cksetzen ticket submitted de category software priority escalated,de,Software,8
ML-21953,scherm kapot scherm kapot ticket submitted nl category email priority escalated,nl,Email,3
ML-21954,software zugriff ben tigt software zugriff ben tigt ticket submitted de category software priority escalated,de,Software,8
ML-21955,cran cass cran cass ticket submitted fr category email priority escalated,fr,Email,3
ML-21956,consigo fazer login consigo fazer login ticket submitted pt category security priority escalated,pt,Security,7
ML-21957,sistema fora ar sistema fora ar ticket submitted pt category software priority escalated,pt,Software,8
ML-21958,scherm kapot scherm kapot ticket submitted nl category hardware priority escalated,nl,Hardware,4
ML-21959,sistema fora ar sistema fora ar ticket submitted pt category printing priority escalated,pt,Printing,6
ML-21960,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category software priority escalated,fr,Software,8
ML-21961,restablecer contrase restablecer contrase ticket submitted es category printing priority escalated,es,Printing,6
ML-21962,necesito acceso al software necesito acceso al software ticket submitted es category vpn priority escalated,es,VPN,9
ML-21963,sistema ca sistema ca ticket submitted es category database priority escalated,es,Database,2
ML-21964,toegang tot software nodig toegang tot software nodig ticket submitted nl category printing priority escalated,nl,Printing,6
ML-21966,wachtwoord resetten wachtwoord resetten ticket submitted nl category access management priority escalated,nl,Access Management,0
ML-21967,software zugriff ben tigt software zugriff ben tigt ticket submitted de category software priority escalated,de,Software,8
ML-21968,tela quebrada tela quebrada ticket submitted pt category cloud priority escalated,pt,Cloud,1
ML-21969,restablecer contrase restablecer contrase ticket submitted es category database priority escalated,es,Database,2
ML-21974,passwort zur cksetzen passwort zur cksetzen ticket submitted de category network priority escalated,de,Network,5
ML-21976,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category database priority escalated,fr,Database,2
ML-21977,bildschirm defekt bildschirm defekt ticket submitted de category security priority escalated,de,Security,7
ML-21978,besoin acc logiciel besoin acc logiciel ticket submitted fr category access management priority escalated,fr,Access Management,0
ML-21979,wachtwoord resetten wachtwoord resetten ticket submitted nl category access management priority escalated,nl,Access Management,0
ML-21980,bildschirm defekt bildschirm defekt ticket submitted de category access management priority escalated,de,Access Management,0
ML-21982,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category email priority escalated,pt,Email,3
