ticket_id,category_encoded,priority_numeric,text_length,word_count,hour_of_day,day_of_week,is_weekend,is_business_hours,resolution_hours,sla_target_hours,sla_risk
TS-32395,0,1,2,0,20,0,0,0,55.0,72,0
TS-32396,9,2,2,0,20,0,0,0,50.0,24,1
TS-32397,7,2,2,0,21,0,0,0,45.0,24,1
TS-32398,8,1,2,0,22,0,0,0,16.0,72,0
TS-32399,7,2,2,0,23,0,0,0,31.0,24,1
TS-32400,8,4,2,0,0,1,0,0,5.0,2,1
TS-32401,2,1,2,0,0,1,0,0,40.0,72,0
TS-32402,6,2,2,0,1,1,0,0,82.0,24,1
TS-32403,3,3,2,0,2,1,0,0,41.0,8,1
TS-32404,0,4,2,0,3,1,0,0,85.0,2,1
TS-32405,5,3,2,0,4,1,0,0,14.0,8,1
TS-32406,3,2,2,0,4,1,0,0,42.0,24,1
TS-32407,5,2,2,0,5,1,0,0,57.0,24,1
TS-32408,3,1,2,0,6,1,0,0,38.0,72,0
TS-32409,3,2,2,0,7,1,0,0,39.0,24,1
TS-32410,1,2,2,0,8,1,0,1,53.0,24,1
TS-32411,2,1,2,0,8,1,0,1,35.0,72,0
TS-32412,1,1,2,0,9,1,0,1,74.0,72,1
TS-32413,9,4,2,0,10,1,0,1,22.0,2,1
TS-32414,1,4,2,0,11,1,0,1,30.0,2,1
TS-32415,0,3,2,0,12,1,0,1,76.0,8,1
TS-32416,6,2,2,0,12,1,0,1,93.0,24,1
TS-32417,9,3,2,0,13,1,0,1,50.0,8,1
TS-32418,6,1,2,0,14,1,0,1,69.0,72,0
TS-32419,1,3,2,0,15,1,0,1,60.0,8,1
TS-32420,7,3,2,0,16,1,0,1,73.0,8,1
TS-32421,9,2,2,0,16,1,0,1,86.0,24,1
TS-32422,5,4,2,0,17,1,0,1,54.0,2,1
TS-32423,1,4,2,0,18,1,0,1,42.0,2,1
TS-32424,8,4,2,0,19,1,0,0,60.0,2,1
TS-32425,5,2,2,0,20,1,0,0,29.0,24,1
TS-32426,6,4,2,0,20,1,0,0,38.0,2,1
TS-32427,3,1,2,0,21,1,0,0,9.0,72,0
TS-32428,9,1,2,0,22,1,0,0,5.0,72,0
TS-32429,7,3,2,0,23,1,0,0,79.0,8,1
TS-32430,7,1,2,0,0,2,0,0,31.0,72,0
TS-32431,5,1,2,0,0,2,0,0,16.0,72,0
TS-32432,3,2,2,0,1,2,0,0,6.0,24,0
TS-32433,2,1,2,0,2,2,0,0,73.0,72,1
TS-32434,0,1,2,0,3,2,0,0,96.0,72,1
TS-32435,0,2,2,0,4,2,0,0,36.0,24,1
TS-32436,1,4,2,0,4,2,0,0,92.0,2,1
TS-32437,6,2,2,0,5,2,0,0,85.0,24,1
TS-32438,2,4,2,0,6,2,0,0,53.0,2,1
TS-32439,2,1,2,0,7,2,0,0,36.0,72,0
TS-32440,9,1,2,0,8,2,0,1,30.0,72,0
TS-32441,8,2,2,0,8,2,0,1,51.0,24,1
TS-32442,3,3,2,0,9,2,0,1,92.0,8,1
TS-32443,3,2,2,0,10,2,0,1,65.0,24,1
TS-32444,5,1,2,0,11,2,0,1,90.0,72,1
TS-32445,0,4,2,0,12,2,0,1,19.0,2,1
TS-32446,7,2,2,0,12,2,0,1,29.0,24,1
TS-32447,6,1,2,0,13,2,0,1,59.0,72,0
TS-32448,1,1,2,0,14,2,0,1,17.0,72,0
TS-32449,8,1,2,0,15,2,0,1,72.0,72,0
TS-32450,3,2,2,0,16,2,0,1,3.0,24,0
TS-32451,2,2,2,0,16,2,0,1,10.0,24,0
TS-32452,5,1,2,0,17,2,0,1,44.0,72,0
TS-32453,8,1,2,0,18,2,0,1,27.0,72,0
TS-32454,2,1,2,0,19,2,0,0,13.0,72,0
TS-32455,7,2,2,0,20,2,0,0,69.0,24,1
TS-32456,6,3,2,0,20,2,0,0,58.0,8,1
TS-32457,4,1,2,0,21,2,0,0,32.0,72,0
TS-32458,5,1,2,0,22,2,0,0,10.0,72,0
TS-32459,0,2,2,0,23,2,0,0,67.0,24,1
TS-32460,9,2,2,0,0,3,0,0,22.0,24,0
TS-32461,2,2,2,0,0,3,0,0,78.0,24,1
TS-32462,6,2,2,0,1,3,0,0,25.0,24,1
TS-32463,7,2,2,0,2,3,0,0,42.0,24,1
TS-32464,3,2,2,0,3,3,0,0,81.0,24,1
TS-32465,0,2,2,0,4,3,0,0,24.0,24,0
TS-32466,5,3,2,0,4,3,0,0,46.0,8,1
TS-32467,6,1,2,0,5,3,0,0,51.0,72,0
TS-32468,7,2,2,0,6,3,0,0,72.0,24,1
TS-32469,8,1,2,0,7,3,0,0,5.0,72,0
TS-32470,4,3,2,0,8,3,0,1,58.0,8,1
TS-32471,5,3,2,0,8,3,0,1,22.0,8,1
TS-32472,4,3,2,0,9,3,0,1,54.0,8,1
TS-32473,8,1,2,0,10,3,0,1,2.0,72,0
TS-32474,8,3,2,0,11,3,0,1,39.0,8,1
TS-32475,9,2,2,0,12,3,0,1,4.0,24,0
TS-32476,8,1,2,0,12,3,0,1,52.0,72,0
TS-32477,0,2,2,0,13,3,0,1,23.0,24,0
TS-32478,9,2,2,0,14,3,0,1,43.0,24,1
TS-32479,8,1,2,0,15,3,0,1,65.0,72,0
TS-32480,6,2,2,0,16,3,0,1,32.0,24,1
TS-32481,0,2,2,0,16,3,0,1,75.0,24,1
TS-32482,2,2,2,0,17,3,0,1,51.0,24,1
TS-32483,0,1,2,0,18,3,0,1,40.0,72,0
TS-32484,7,1,2,0,19,3,0,0,47.0,72,0
TS-32485,7,2,2,0,20,3,0,0,59.0,24,1
TS-32486,1,1,2,0,20,3,0,0,74.0,72,1
TS-32487,6,2,2,0,21,3,0,0,26.0,24,1
TS-32488,4,2,2,0,22,3,0,0,11.0,24,0
TS-32489,2,1,2,0,23,3,0,0,56.0,72,0
TS-32490,4,3,2,0,0,4,0,0,52.0,8,1
TS-32491,9,1,2,0,0,4,0,0,37.0,72,0
TS-32492,2,1,2,0,1,4,0,0,23.0,72,0
TS-32493,6,2,2,0,2,4,0,0,19.0,24,0
TS-32494,8,2,2,0,3,4,0,0,17.0,24,0
TS-32495,8,2,2,0,4,4,0,0,7.0,24,0
TS-32496,6,2,2,0,4,4,0,0,41.0,24,1
TS-32497,6,1,2,0,5,4,0,0,29.0,72,0
TS-32498,9,3,2,0,6,4,0,0,1.0,8,0
TS-32499,3,4,2,0,7,4,0,0,48.0,2,1
TS-32500,3,3,2,0,8,4,0,1,52.0,8,1
TS-32501,7,2,2,0,8,4,0,1,57.0,24,1
TS-32502,6,1,2,0,9,4,0,1,24.0,72,0
TS-32503,7,1,2,0,10,4,0,1,38.0,72,0
TS-32504,0,1,2,0,11,4,0,1,51.0,72,0
TS-32505,1,1,2,0,12,4,0,1,87.0,72,1
TS-32506,0,2,2,0,12,4,0,1,2.0,24,0
TS-32507,7,1,2,0,13,4,0,1,54.0,72,0
TS-32508,6,2,2,0,14,4,0,1,47.0,24,1
TS-32509,3,3,2,0,15,4,0,1,36.0,8,1
TS-32510,0,1,2,0,16,4,0,1,95.0,72,1
TS-32511,6,1,2,0,16,4,0,1,76.0,72,1
TS-32512,3,3,2,0,17,4,0,1,7.0,8,0
TS-32513,2,1,2,0,18,4,0,1,28.0,72,0
TS-32514,1,2,2,0,19,4,0,0,12.0,24,0
TS-32515,6,1,2,0,20,4,0,0,74.0,72,1
TS-32516,2,2,2,0,20,4,0,0,76.0,24,1
TS-32517,5,3,2,0,21,4,0,0,34.0,8,1
TS-32518,7,4,2,0,22,4,0,0,22.0,2,1
TS-32519,8,1,2,0,23,4,0,0,89.0,72,1
TS-32520,1,2,2,0,0,5,1,0,82.0,24,1
TS-32521,8,3,2,0,0,5,1,0,82.0,8,1
TS-32522,5,3,2,0,1,5,1,0,68.0,8,1
TS-32523,8,3,2,0,2,5,1,0,77.0,8,1
TS-32524,5,4,2,0,3,5,1,0,52.0,2,1
TS-32525,0,2,2,0,4,5,1,0,90.0,24,1
TS-32526,6,1,2,0,4,5,1,0,35.0,72,0
TS-32527,6,4,2,0,5,5,1,0,19.0,2,1
TS-32528,6,2,2,0,6,5,1,0,83.0,24,1
TS-32529,9,2,2,0,7,5,1,0,71.0,24,1
TS-32530,1,3,2,0,8,5,1,1,74.0,8,1
TS-32531,2,1,2,0,8,5,1,1,47.0,72,0
TS-32532,6,2,2,0,9,5,1,1,53.0,24,1
TS-32533,7,3,2,0,10,5,1,1,9.0,8,1
TS-32534,9,1,2,0,11,5,1,1,6.0,72,0
TS-32535,4,3,2,0,12,5,1,1,48.0,8,1
TS-32536,8,2,2,0,12,5,1,1,95.0,24,1
TS-32537,0,4,2,0,13,5,1,1,78.0,2,1
TS-32538,2,1,2,0,14,5,1,1,89.0,72,1
TS-32539,1,4,2,0,15,5,1,1,41.0,2,1
TS-32540,4,1,2,0,16,5,1,1,59.0,72,0
TS-32541,2,3,2,0,16,5,1,1,8.0,8,0
TS-32542,6,3,2,0,17,5,1,1,15.0,8,1
TS-32543,6,1,2,0,18,5,1,1,78.0,72,1
TS-32544,8,1,2,0,19,5,1,0,79.0,72,1
TS-32545,4,2,2,0,20,5,1,0,6.0,24,0
TS-32546,4,3,2,0,20,5,1,0,56.0,8,1
TS-32547,7,2,2,0,21,5,1,0,94.0,24,1
TS-32548,7,1,2,0,22,5,1,0,1.0,72,0
TS-32549,9,3,2,0,23,5,1,0,3.0,8,0
TS-32550,6,2,2,0,0,6,1,0,29.0,24,1
TS-32551,2,2,2,0,0,6,1,0,11.0,24,0
TS-32552,5,3,2,0,1,6,1,0,57.0,8,1
TS-32553,2,4,2,0,2,6,1,0,67.0,2,1
TS-32554,0,1,2,0,3,6,1,0,52.0,72,0
TS-32555,8,3,2,0,4,6,1,0,5.0,8,0
TS-32556,2,4,2,0,4,6,1,0,87.0,2,1
TS-32557,3,3,2,0,5,6,1,0,9.0,8,1
TS-32558,8,2,2,0,6,6,1,0,65.0,24,1
TS-32559,7,1,2,0,7,6,1,0,5.0,72,0
TS-32560,4,2,2,0,8,6,1,1,96.0,24,1
TS-32561,4,1,2,0,8,6,1,1,56.0,72,0
TS-32562,1,2,2,0,9,6,1,1,67.0,24,1
TS-32563,4,1,2,0,10,6,1,1,61.0,72,0
TS-32564,9,1,2,0,11,6,1,1,40.0,72,0
TS-32565,3,1,2,0,12,6,1,1,35.0,72,0
TS-32566,2,3,2,0,12,6,1,1,69.0,8,1
TS-32567,4,2,2,0,13,6,1,1,50.0,24,1
TS-32568,1,1,2,0,14,6,1,1,81.0,72,1
TS-32569,8,3,2,0,15,6,1,1,3.0,8,0
TS-32570,8,3,2,0,16,6,1,1,40.0,8,1
TS-32571,1,1,2,0,16,6,1,1,14.0,72,0
TS-32572,4,3,2,0,17,6,1,1,35.0,8,1
TS-32573,1,1,2,0,18,6,1,1,67.0,72,0
TS-32574,8,2,2,0,19,6,1,0,58.0,24,1
TS-32575,0,4,2,0,20,6,1,0,85.0,2,1
TS-32576,4,2,2,0,20,6,1,0,61.0,24,1
TS-32577,4,1,2,0,21,6,1,0,32.0,72,0
TS-32578,8,2,2,0,22,6,1,0,20.0,24,0
TS-32579,5,2,2,0,23,6,1,0,76.0,24,1
TS-32580,9,3,2,0,0,0,0,0,7.0,8,0
TS-32581,6,2,2,0,0,0,0,0,17.0,24,0
TS-32582,5,2,2,0,1,0,0,0,31.0,24,1
TS-32583,5,2,2,0,2,0,0,0,63.0,24,1
TS-32584,8,3,2,0,3,0,0,0,18.0,8,1
TS-32585,7,1,2,0,4,0,0,0,25.0,72,0
TS-32586,7,3,2,0,4,0,0,0,25.0,8,1
TS-32587,9,2,2,0,5,0,0,0,17.0,24,0
TS-32588,0,3,2,0,6,0,0,0,41.0,8,1
TS-32589,1,2,2,0,7,0,0,0,72.0,24,1
TS-32590,9,3,2,0,8,0,0,1,96.0,8,1
TS-32591,7,1,2,0,8,0,0,1,81.0,72,1
TS-32592,0,1,2,0,9,0,0,1,8.0,72,0
TS-32593,1,1,2,0,10,0,0,1,66.0,72,0
TS-32594,6,2,2,0,11,0,0,1,4.0,24,0
TS-32595,7,2,2,0,12,0,0,1,86.0,24,1
TS-32596,7,3,2,0,12,0,0,1,5.0,8,0
TS-32597,1,3,2,0,13,0,0,1,65.0,8,1
TS-32598,2,3,2,0,14,0,0,1,55.0,8,1
TS-32599,8,1,2,0,15,0,0,1,12.0,72,0
TS-32600,1,1,2,0,16,0,0,1,96.0,72,1
TS-32601,1,2,2,0,16,0,0,1,47.0,24,1
TS-32602,8,1,2,0,17,0,0,1,45.0,72,0
TS-32603,3,2,2,0,18,0,0,1,9.0,24,0
TS-32604,3,1,2,0,19,0,0,0,75.0,72,1
TS-32605,8,3,2,0,20,0,0,0,3.0,8,0
TS-32606,8,2,2,0,20,0,0,0,40.0,24,1
TS-32607,8,2,2,0,21,0,0,0,94.0,24,1
TS-32608,1,3,2,0,22,0,0,0,73.0,8,1
TS-32609,0,2,2,0,23,0,0,0,56.0,24,1
TS-32610,6,1,2,0,0,1,0,0,14.0,72,0
TS-32611,0,1,2,0,0,1,0,0,30.0,72,0
TS-32612,9,3,2,0,1,1,0,0,37.0,8,1
TS-32613,4,2,2,0,2,1,0,0,42.0,24,1
TS-32614,7,1,2,0,3,1,0,0,19.0,72,0
TS-32615,9,2,2,0,4,1,0,0,88.0,24,1
TS-32616,3,2,2,0,4,1,0,0,75.0,24,1
TS-32617,6,4,2,0,5,1,0,0,44.0,2,1
TS-32618,4,2,2,0,6,1,0,0,50.0,24,1
TS-32619,7,3,2,0,7,1,0,0,47.0,8,1
TS-32620,2,4,2,0,8,1,0,1,49.0,2,1
TS-32621,5,1,2,0,8,1,0,1,73.0,72,1
TS-32622,2,2,2,0,9,1,0,1,35.0,24,1
TS-32623,5,2,2,0,10,1,0,1,5.0,24,0
TS-32624,9,3,2,0,11,1,0,1,43.0,8,1
TS-32625,8,4,2,0,12,1,0,1,55.0,2,1
TS-32626,4,2,2,0,12,1,0,1,90.0,24,1
TS-32627,5,1,2,0,13,1,0,1,50.0,72,0
TS-32628,7,4,2,0,14,1,0,1,32.0,2,1
TS-32629,4,2,2,0,15,1,0,1,23.0,24,0
TS-32630,2,4,2,0,16,1,0,1,27.0,2,1
TS-32631,9,2,2,0,16,1,0,1,2.0,24,0
TS-32632,3,2,2,0,17,1,0,1,87.0,24,1
TS-32633,9,1,2,0,18,1,0,1,91.0,72,1
TS-32634,4,2,2,0,19,1,0,0,11.0,24,0
TS-32635,0,1,2,0,20,1,0,0,8.0,72,0
TS-32636,5,1,2,0,20,1,0,0,2.0,72,0
TS-32637,7,1,2,0,21,1,0,0,13.0,72,0
TS-32638,2,2,2,0,22,1,0,0,86.0,24,1
TS-32639,6,3,2,0,23,1,0,0,70.0,8,1
TS-32640,2,2,2,0,0,2,0,0,26.0,24,1
TS-32641,4,2,2,0,0,2,0,0,63.0,24,1
TS-32642,2,2,2,0,1,2,0,0,31.0,24,1
TS-32643,8,1,2,0,2,2,0,0,92.0,72,1
TS-32644,0,2,2,0,3,2,0,0,39.0,24,1
TS-32645,9,3,2,0,4,2,0,0,6.0,8,0
TS-32646,2,2,2,0,4,2,0,0,77.0,24,1
TS-32647,7,1,2,0,5,2,0,0,37.0,72,0
TS-32648,0,1,2,0,6,2,0,0,46.0,72,0
TS-32649,5,2,2,0,7,2,0,0,19.0,24,0
TS-32650,2,3,2,0,8,2,0,1,70.0,8,1
TS-32651,2,1,2,0,8,2,0,1,54.0,72,0
TS-32652,1,1,2,0,9,2,0,1,37.0,72,0
TS-32653,1,2,2,0,10,2,0,1,81.0,24,1
TS-32654,3,3,2,0,11,2,0,1,27.0,8,1
TS-32655,4,2,2,0,12,2,0,1,85.0,24,1
TS-32656,9,1,2,0,12,2,0,1,73.0,72,1
TS-32657,0,1,2,0,13,2,0,1,1.0,72,0
TS-32658,1,3,2,0,14,2,0,1,4.0,8,0
TS-32659,5,2,2,0,15,2,0,1,42.0,24,1
TS-32660,7,3,2,0,16,2,0,1,8.0,8,0
TS-32661,7,2,2,0,16,2,0,1,91.0,24,1
TS-32662,5,3,2,0,17,2,0,1,69.0,8,1
TS-32663,8,1,2,0,18,2,0,1,22.0,72,0
TS-32664,0,2,2,0,19,2,0,0,47.0,24,1
TS-32665,6,2,2,0,20,2,0,0,95.0,24,1
TS-32666,6,1,2,0,20,2,0,0,8.0,72,0
TS-32667,6,1,2,0,21,2,0,0,69.0,72,0
TS-32668,2,2,2,0,22,2,0,0,12.0,24,0
TS-32669,6,1,2,0,23,2,0,0,65.0,72,0
TS-32670,5,3,2,0,0,3,0,0,66.0,8,1
TS-32671,5,2,2,0,0,3,0,0,96.0,24,1
TS-32672,9,1,2,0,1,3,0,0,36.0,72,0
TS-32673,7,1,2,0,2,3,0,0,46.0,72,0
TS-32674,4,2,2,0,3,3,0,0,18.0,24,0
TS-32675,8,4,2,0,4,3,0,0,6.0,2,1
TS-32676,7,4,2,0,4,3,0,0,23.0,2,1
TS-32677,2,1,2,0,5,3,0,0,36.0,72,0
TS-32678,4,1,2,0,6,3,0,0,51.0,72,0
TS-32679,8,2,2,0,7,3,0,0,8.0,24,0
TS-32680,6,1,2,0,8,3,0,1,20.0,72,0
TS-32681,8,3,2,0,8,3,0,1,48.0,8,1
TS-32682,7,2,2,0,9,3,0,1,44.0,24,1
TS-32683,3,3,2,0,10,3,0,1,74.0,8,1
TS-32684,2,3,2,0,11,3,0,1,43.0,8,1
TS-32685,4,1,2,0,12,3,0,1,2.0,72,0
TS-32686,6,2,2,0,12,3,0,1,67.0,24,1
TS-32687,0,2,2,0,13,3,0,1,17.0,24,0
TS-32688,7,2,2,0,14,3,0,1,55.0,24,1
TS-32689,2,2,2,0,15,3,0,1,55.0,24,1
TS-32690,6,1,2,0,16,3,0,1,83.0,72,1
TS-32691,3,2,2,0,16,3,0,1,9.0,24,0
TS-32692,8,3,2,0,17,3,0,1,69.0,8,1
TS-32693,3,1,2,0,18,3,0,1,62.0,72,0
TS-32694,7,3,2,0,19,3,0,0,7.0,8,0
TS-32695,0,1,2,0,20,3,0,0,89.0,72,1
TS-32696,1,1,2,0,20,3,0,0,33.0,72,0
TS-32697,6,4,2,0,21,3,0,0,69.0,2,1
TS-32698,7,3,2,0,22,3,0,0,61.0,8,1
TS-32699,3,4,2,0,23,3,0,0,34.0,2,1
TS-32700,1,3,2,0,0,4,0,0,31.0,8,1
TS-32701,8,1,2,0,0,4,0,0,57.0,72,0
TS-32702,2,2,2,0,1,4,0,0,77.0,24,1
TS-32703,2,1,2,0,2,4,0,0,78.0,72,1
TS-32704,9,2,2,0,3,4,0,0,92.0,24,1
TS-32705,1,1,2,0,4,4,0,0,71.0,72,0
TS-32706,3,1,2,0,4,4,0,0,37.0,72,0
TS-32707,3,1,2,0,5,4,0,0,60.0,72,0
TS-32708,7,4,2,0,6,4,0,0,20.0,2,1
TS-32709,3,1,2,0,7,4,0,0,45.0,72,0
TS-32710,3,2,2,0,8,4,0,1,62.0,24,1
TS-32711,5,2,2,0,8,4,0,1,33.0,24,1
TS-32712,6,2,2,0,9,4,0,1,28.0,24,1
TS-32713,9,3,2,0,10,4,0,1,45.0,8,1
TS-32714,6,1,2,0,11,4,0,1,48.0,72,0
TS-32715,2,2,2,0,12,4,0,1,85.0,24,1
TS-32716,4,1,2,0,12,4,0,1,51.0,72,0
TS-32717,9,3,2,0,13,4,0,1,44.0,8,1
TS-32718,1,3,2,0,14,4,0,1,71.0,8,1
TS-32719,4,2,2,0,15,4,0,1,38.0,24,1
TS-32720,8,2,2,0,16,4,0,1,50.0,24,1
TS-32721,7,3,2,0,16,4,0,1,56.0,8,1
TS-32722,8,2,2,0,17,4,0,1,80.0,24,1
TS-32723,0,2,2,0,18,4,0,1,57.0,24,1
TS-32724,9,4,2,0,19,4,0,0,21.0,2,1
TS-32725,5,2,2,0,20,4,0,0,68.0,24,1
TS-32726,7,3,2,0,20,4,0,0,52.0,8,1
TS-32727,1,1,2,0,21,4,0,0,28.0,72,0
TS-32728,7,1,2,0,22,4,0,0,86.0,72,1
TS-32729,5,2,2,0,23,4,0,0,28.0,24,1
TS-32730,4,2,2,0,0,5,1,0,9.0,24,0
TS-32731,2,2,2,0,0,5,1,0,46.0,24,1
TS-32732,4,3,2,0,1,5,1,0,46.0,8,1
TS-32733,5,1,2,0,2,5,1,0,79.0,72,1
TS-32734,9,2,2,0,3,5,1,0,43.0,24,1
TS-32735,0,2,2,0,4,5,1,0,69.0,24,1
TS-32736,6,2,2,0,4,5,1,0,22.0,24,0
TS-32737,7,2,2,0,5,5,1,0,78.0,24,1
TS-32738,8,1,2,0,6,5,1,0,96.0,72,1
TS-32739,9,2,2,0,7,5,1,0,15.0,24,0
TS-32740,2,1,2,0,8,5,1,1,69.0,72,0
TS-32741,0,2,2,0,8,5,1,1,82.0,24,1
TS-32742,3,3,2,0,9,5,1,1,30.0,8,1
TS-32743,7,2,2,0,10,5,1,1,17.0,24,0
TS-32744,1,1,2,0,11,5,1,1,56.0,72,0
TS-32745,4,3,2,0,12,5,1,1,8.0,8,0
TS-32746,8,1,2,0,12,5,1,1,3.0,72,0
TS-32747,9,2,2,0,13,5,1,1,15.0,24,0
TS-32748,4,2,2,0,14,5,1,1,51.0,24,1
TS-32749,9,3,2,0,15,5,1,1,65.0,8,1
TS-32750,6,1,2,0,16,5,1,1,4.0,72,0
TS-32751,7,3,2,0,16,5,1,1,14.0,8,1
TS-32752,9,1,2,0,17,5,1,1,18.0,72,0
TS-32753,1,2,2,0,18,5,1,1,91.0,24,1
TS-32754,4,1,2,0,19,5,1,0,42.0,72,0
TS-32755,0,3,2,0,20,5,1,0,51.0,8,1
TS-32756,4,1,2,0,20,5,1,0,52.0,72,0
TS-32757,9,1,2,0,21,5,1,0,94.0,72,1
TS-32758,1,3,2,0,22,5,1,0,74.0,8,1
TS-32759,9,1,2,0,23,5,1,0,1.0,72,0
TS-32760,1,3,2,0,0,6,1,0,89.0,8,1
TS-32761,0,2,2,0,0,6,1,0,86.0,24,1
TS-32762,8,1,2,0,1,6,1,0,11.0,72,0
TS-32763,1,2,2,0,2,6,1,0,35.0,24,1
TS-32764,6,2,2,0,3,6,1,0,38.0,24,1
TS-32765,7,2,2,0,4,6,1,0,51.0,24,1
TS-32766,5,4,2,0,4,6,1,0,39.0,2,1
TS-32767,3,2,2,0,5,6,1,0,15.0,24,0
TS-32768,2,2,2,0,6,6,1,0,25.0,24,1
TS-32769,6,2,2,0,7,6,1,0,51.0,24,1
TS-32770,6,2,2,0,8,6,1,1,48.0,24,1
TS-32771,4,2,2,0,8,6,1,1,70.0,24,1
TS-32772,4,3,2,0,9,6,1,1,4.0,8,0
TS-32773,9,4,2,0,10,6,1,1,88.0,2,1
TS-32774,6,2,2,0,11,6,1,1,72.0,24,1
TS-32775,7,4,2,0,12,6,1,1,22.0,2,1
TS-32776,2,2,2,0,12,6,1,1,54.0,24,1
TS-32777,7,1,2,0,13,6,1,1,58.0,72,0
TS-32778,4,1,2,0,14,6,1,1,70.0,72,0
TS-32779,3,3,2,0,15,6,1,1,44.0,8,1
TS-32780,0,1,2,0,16,6,1,1,33.0,72,0
TS-32781,5,3,2,0,16,6,1,1,57.0,8,1
TS-32782,2,1,2,0,17,6,1,1,20.0,72,0
TS-32783,6,1,2,0,18,6,1,1,36.0,72,0
TS-32784,2,3,2,0,19,6,1,0,55.0,8,1
TS-32785,6,1,2,0,20,6,1,0,68.0,72,0
TS-32786,9,2,2,0,20,6,1,0,88.0,24,1
TS-32787,2,3,2,0,21,6,1,0,9.0,8,1
TS-32788,8,2,2,0,22,6,1,0,55.0,24,1
TS-32789,9,1,2,0,23,6,1,0,46.0,72,0
TS-32790,5,1,2,0,0,0,0,0,56.0,72,0
TS-32791,5,1,2,0,0,0,0,0,49.0,72,0
TS-32792,3,2,2,0,1,0,0,0,26.0,24,1
TS-32793,2,4,2,0,2,0,0,0,36.0,2,1
TS-32794,9,4,2,0,3,0,0,0,41.0,2,1
TS-32795,7,2,2,0,4,0,0,0,70.0,24,1
TS-32796,9,1,2,0,4,0,0,0,94.0,72,1
TS-32797,2,2,2,0,5,0,0,0,53.0,24,1
TS-32798,9,3,2,0,6,0,0,0,74.0,8,1
TS-32799,5,2,2,0,7,0,0,0,65.0,24,1
TS-32800,2,2,2,0,8,0,0,1,27.0,24,1
TS-32801,8,1,2,0,8,0,0,1,49.0,72,0
TS-32802,8,1,2,0,9,0,0,1,87.0,72,1
TS-32803,3,2,2,0,10,0,0,1,4.0,24,0
TS-32804,5,2,2,0,11,0,0,1,70.0,24,1
TS-32805,9,2,2,0,12,0,0,1,24.0,24,0
TS-32806,3,2,2,0,12,0,0,1,34.0,24,1
TS-32807,5,2,2,0,13,0,0,1,63.0,24,1
TS-32808,0,2,2,0,14,0,0,1,45.0,24,1
TS-32809,5,1,2,0,15,0,0,1,8.0,72,0
TS-32810,2,2,2,0,16,0,0,1,23.0,24,0
TS-32811,2,2,2,0,16,0,0,1,9.0,24,0
TS-32812,4,4,2,0,17,0,0,1,96.0,2,1
TS-32813,5,2,2,0,18,0,0,1,46.0,24,1
TS-32814,4,3,2,0,19,0,0,0,47.0,8,1
TS-32815,3,4,2,0,20,0,0,0,42.0,2,1
TS-32816,9,2,2,0,20,0,0,0,57.0,24,1
TS-32817,5,2,2,0,21,0,0,0,62.0,24,1
TS-32818,0,3,2,0,22,0,0,0,75.0,8,1
TS-32819,0,2,2,0,23,0,0,0,28.0,24,1
TS-32820,9,3,2,0,0,1,0,0,35.0,8,1
TS-32821,6,3,2,0,0,1,0,0,14.0,8,1
TS-32822,7,1,2,0,1,1,0,0,47.0,72,0
TS-32823,3,1,2,0,2,1,0,0,38.0,72,0
TS-32824,6,1,2,0,3,1,0,0,38.0,72,0
TS-32825,5,4,2,0,4,1,0,0,9.0,2,1
TS-32826,7,3,2,0,4,1,0,0,31.0,8,1
TS-32827,4,2,2,0,5,1,0,0,19.0,24,0
TS-32828,3,4,2,0,6,1,0,0,65.0,2,1
TS-32829,8,2,2,0,7,1,0,0,70.0,24,1
TS-32830,3,2,2,0,8,1,0,1,36.0,24,1
TS-32831,7,2,2,0,8,1,0,1,87.0,24,1
TS-32832,8,4,2,0,9,1,0,1,79.0,2,1
TS-32833,0,1,2,0,10,1,0,1,78.0,72,1
TS-32834,0,2,2,0,11,1,0,1,14.0,24,0
TS-32835,5,1,2,0,12,1,0,1,72.0,72,0
TS-32836,8,2,2,0,12,1,0,1,68.0,24,1
TS-32837,6,3,2,0,13,1,0,1,55.0,8,1
TS-32838,7,2,2,0,14,1,0,1,34.0,24,1
TS-32839,4,1,2,0,15,1,0,1,34.0,72,0
TS-32840,1,2,2,0,16,1,0,1,34.0,24,1
TS-32841,8,3,2,0,16,1,0,1,28.0,8,1
TS-32842,6,2,2,0,17,1,0,1,84.0,24,1
TS-32843,2,4,2,0,18,1,0,1,11.0,2,1
TS-32844,1,1,2,0,19,1,0,0,4.0,72,0
TS-32845,3,3,2,0,20,1,0,0,82.0,8,1
TS-32846,4,3,2,0,20,1,0,0,55.0,8,1
TS-32847,5,1,2,0,21,1,0,0,3.0,72,0
TS-32848,5,3,2,0,22,1,0,0,68.0,8,1
TS-32849,0,2,2,0,23,1,0,0,76.0,24,1
TS-32850,8,2,2,0,0,2,0,0,32.0,24,1
TS-32851,7,2,2,0,0,2,0,0,46.0,24,1
TS-32852,8,4,2,0,1,2,0,0,84.0,2,1
TS-32853,4,3,2,0,2,2,0,0,42.0,8,1
TS-32854,2,3,2,0,3,2,0,0,35.0,8,1
TS-32855,4,1,2,0,4,2,0,0,44.0,72,0
TS-32856,5,1,2,0,4,2,0,0,61.0,72,0
TS-32857,1,1,2,0,5,2,0,0,24.0,72,0
TS-32858,1,1,2,0,6,2,0,0,37.0,72,0
